labels,text_en,translated_de
ham,"Dai i downloaded but there is only exe file which i can only run that exe after installing.","Ich habe Dai heruntergeladen, aber es ist nur eine exe-Datei, die ich nur ausführen kann, nachdem ich sie installiert habe."
ham,"It is only yesterday true true.","Es ist nur gestern wahr wahr."
ham,"K.k.how is your business now?","K.k. Wie läuft Ihr Geschäft jetzt?"
ham,"3 pa but not selected.","3 Personen, aber nicht ausgewählt."
spam,"Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468","Natalja (25/F) lädt dich ein, ihr Freund zu sein. Antworte JA-440 oder NEIN-440 Sieh sie hier: www.SMS.ac/u/nat27081980 STOP? Sende STOP FRND an 62468"
ham,"I keep ten rs in my shelf:) buy two egg.","Ich halte zehn Rupien in meinem Regal:) Kaufe zwei Eier."
ham,"I am late. I will be there at","Ich bin spät dran. Ich werde um da sein."
ham,"Well thats nice. Too bad i cant eat it","Das ist schön. Schade, dass ich es nicht essen kann."
ham,"I accidentally brought em home in the box","Ich habe sie versehentlich im Karton nach Hause gebracht."
ham,"Pls she needs to dat slowly or she will vomit more.","Bitte sie langsam essen, sonst wird sie mehr erbrechen."
ham,"I have to take exam with in march 3","Ich muss am 3. März eine Prüfung ablegen."
ham,"Jane babes not goin 2 wrk, feel ill after lst nite. Foned in already cover 4 me chuck.:-)","Jane kann heute nicht zur Arbeit gehen, fühle mich krank nach gestern Abend. Habe schon angerufen, dass mich Chuck vertreten wird. :-)"
ham,"5 nights...We nt staying at port step liao...Too ex","5 Nächte...Wir bleiben nicht im Hafen, zu teuer."
ham,"If I die I want u to have all my stuffs.","Wenn ich sterbe, möchte ich, dass du all meine Sachen hast."
ham,"OH FUCK. JUSWOKE UP IN A BED ON A BOATIN THE DOCKS. SLEPT WID 25 YEAR OLD. SPINOUT! GIV U DA GOSSIP L8R. XXX","OH VERDAMMT. BIN IN EINEM BETT AUF EINEM BOOT AM HAFEN AUFGEWACHT. HAB MIT EINEM 25-JÄHRIGEN GESCHLAFEN. VERRÜCKT! GEBE DIR SPÄTER DIE NEUESTEN NACHRICHTEN. XXX"
ham,"Smile in Pleasure Smile in Pain Smile when trouble pours like Rain Smile when sum1 Hurts U Smile becoz SOMEONE still Loves to see u Smiling!!","Lächle in Freude, lächle in Schmerz, lächle, wenn Schwierigkeiten wie Regen fallen, lächle, wenn jemand dich verletzt, lächle, denn JEMAND liebt es immer noch, dich lächeln zu sehen!"
ham,"Prabha..i'm soryda..realy..frm heart i'm sory","Prabha.. es tut mir leid.. wirklich.. aus tiefstem Herzen tut es mir leid"
ham,"I re-met alex nichols from middle school and it turns out he's dealing!","Ich habe Alex Nichols aus der Mittelschule wiedergetroffen und es stellt sich heraus, dass er dealt!"
spam,"PRIVATE! Your 2003 Account Statement for <fone no> shows 800 un-redeemed S. I. M. points. Call 08715203656 Identifier Code: 42049 Expires 26/10/04","Privat! Ihr Kontoauszug für das Jahr 2003 für die Nummer <fone no> zeigt 800 nicht eingelöste S. I. M. Punkte. Rufen Sie 08715203656 mit dem Identifizierungscode 42049 an. Gültig bis 26/10/04."
ham,"It means u could not keep ur words.","Das bedeutet, dass du dein Wort nicht halten konntest."
ham,"Nope, I'm still in the market","Nein, ich bin immer noch auf dem Markt."
ham,"I realise you are a busy guy and i'm trying not to be a bother. I have to get some exams outta the way and then try the cars. Do have a gr8 day","Ich weiß, du bist ein vielbeschäftigter Mann und ich versuche, nicht lästig zu sein. Ich muss ein paar Prüfungen erledigen und dann die Autos ausprobieren. Hab einen tollen Tag!"
spam,"YOU ARE CHOSEN TO RECEIVE A £350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.","SIE WURDEN DAZU AUSERWÄHLT, EINEN PREIS VON £350 ZU ERHALTEN! Bitte rufen Sie die Anspruchnummer 09066364311 an, um Ihren Preis abzuholen, den Sie als geschätzter Mobilfunkkunde ausgewählt wurden."
ham,"Hey what how about your project. Started aha da.","Hallo, wie läuft es mit deinem Projekt? Hast du schon angefangen?"
ham,"Ok cool. See ya then.","Ok cool. Bis dann."
ham,"Am on the uworld site. Am i buying the qbank only or am i buying it with the self assessment also?","Ich bin auf der UWorld-Website. Kaufe ich nur das Fragensammlung oder kaufe ich es auch mit der Selbstbewertung?"
ham,"Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..","Ihre Meinung über mich? 1. Über 2. Jada 3. Kusruthi 4. Liebenswert 5. Still 6. Besondere Persönlichkeit 7. Nicht ausgereift 8. Stilvoll 9. Einfach Bitte antworten Sie.."
spam,"Someonone you know is trying to contact you via our dating service! To find out who it could be call from your mobile or landline 09064015307 BOX334SK38ch","Jemand, den du kennst, versucht, dich über unseren Dating-Service zu kontaktieren! Um herauszufinden, wer es sein könnte, rufe von deinem Handy oder Festnetz unter 09064015307 BOX334SK38ch an."
ham,"Yeah I can still give you a ride","Ja, ich kann dir immer noch eine Mitfahrgelegenheit geben."
ham,"Jay wants to work out first, how's 4 sound?","Jay möchte zuerst trainieren, wie klingt 4 Uhr?"
ham,"Gud gud..k, chikku tke care.. sleep well gud nyt","Gut gut.. okay, Chikku pass auf.. Schlaf gut, gute Nacht."
ham,"Its a part of checking IQ","Es ist ein Teil der IQ-Überprüfung."
ham,"Hmm thinking lor...","Hmm, ich überlege gerade..."
ham,"Of course ! Don't tease me ... You know I simply must see ! *grins* ... Do keep me posted my prey ... *loving smile* *devouring kiss*","Natürlich! Ärgere mich nicht ... Du weißt, ich muss unbedingt sehen! *grinst* ... Halte mich auf dem Laufenden, meine Beute ... *liebstes Lächeln* *verschlingender Kuss*"
ham,"thanks for the temales it was wonderful. Thank. Have a great week.","Danke für die E-Mails, es war wunderbar. Vielen Dank. Ich wünsche dir eine tolle Woche."
ham,"Thank you princess! I want to see your nice juicy booty...","Danke, Prinzessin! Ich möchte deinen schönen saftigen Hintern sehen..."
ham,"Haven't eaten all day. I'm sitting here staring at this juicy pizza and I can't eat it. These meds are ruining my life.","Ich habe den ganzen Tag noch nichts gegessen. Ich sitze hier und starre auf diese saftige Pizza und kann sie nicht essen. Diese Medikamente ruinieren mein Leben."
ham,"Gud ni8 dear..slp well..take care..swt dreams..Muah..","Gute Nacht, Liebes.. Schlaf gut.. Pass auf dich auf.. Süße Träume.. Muah.."
ham,"U come n search tat vid..not finishd..","Du kommst und suchst nach dem Video... noch nicht fertig..."
ham,"K I'm leaving soon, be there a little after 9","Ich gehe bald, werde etwas nach 9 da sein."
spam,"Urgent! Please call 09061213237 from a landline. £5000 cash or a 4* holiday await collection. T &Cs SAE PO Box 177 M227XY. 16+","Dringend! Bitte rufen Sie von einem Festnetzanschluss die 09061213237 an. £5000 in bar oder ein 4* Urlaub warten auf Abholung. Teilnahmebedingungen mit frankiertem Rückumschlag an PO Box 177 M227XY. Ab 16 Jahren."
ham,"Yeah work is fine, started last week, all the same stuff as before, dull but easy and guys are fun!","Ja, die Arbeit ist in Ordnung, habe letzte Woche angefangen, alles wie früher, langweilig aber einfach und die Leute sind lustig!"
ham,"You do your studies alone without anyones help. If you cant no need to study.","Du machst deine Studien alleine ohne die Hilfe von anderen. Wenn du es nicht kannst, musst du nicht studieren."
ham,"Please tell me not all of my car keys are in your purse","Bitte sag mir, dass nicht alle meine Autoschlüssel in deiner Handtasche sind."
ham,"I didnt get anything da","Ich habe nichts bekommen."
ham,"Ok... Sweet dreams...","Ok... Gute Träume..."
ham,"Well she's in for a big surprise!","Nun, sie wird eine große Überraschung erleben!"
ham,"As usual..iam fine, happy &amp; doing well..:)","Wie üblich.. Mir geht es gut, ich bin glücklich und es geht mir gut.. :)"
ham,"1 in cbe. 2 in chennai.","Übersetze dies ins Deutsche: 1 in CBE, 2 in Chennai."
ham,"Can help u swoop by picking u up from wherever ur other birds r meeting if u want.","Kann dir helfen, vorbeizukommen und dich abzuholen, wo auch immer deine anderen Vögel sich treffen, wenn du möchtest."
ham,"ER, ENJOYIN INDIANS AT THE MO..yeP. SaLL gOoD HehE ;> hows bout u shexy? Pete Xx","GENIESSEN DES INDIANERS BEI DER ARBEIT... Ja. Alles gut Hehe ;> Wie geht es dir, Schätzchen? Pete Xx"
spam,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy","Wenn Sie es nicht tun, wird Ihr Preis an einen anderen Kunden gehen. AGB unter www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Bitte rufen Sie zurück, wenn besetzt."
ham,"Did u fix the teeth?if not do it asap.ok take care.","Hast du die Zähne repariert? Wenn nicht, erledige es so schnell wie möglich. Pass auf dich auf."
ham,"So u wan 2 come for our dinner tonight a not?","Möchtest du heute Abend zum Abendessen kommen oder nicht?"
ham,"Hello.How u doing?What u been up 2?When will u b moving out of the flat, cos I will need to arrange to pick up the lamp, etc. Take care. Hello caroline!","Hallo. Wie geht es dir? Was hast du gemacht? Wann wirst du aus der Wohnung ausziehen, weil ich die Abholung der Lampe usw. organisieren muss. Passt auf. Hallo Caroline!"
ham,"Its too late:)but its k.wish you the same.","Es ist zu spät:) aber es ist in Ordnung. Ich wünsche dir dasselbe."
ham,"Hi. Hope ur day * good! Back from walk, table booked for half eight. Let me know when ur coming over.","Hi. Hoffe dein Tag ist gut! Zurück vom Spaziergang, Tisch für halb acht reserviert. Lass mich wissen, wann du kommst."
ham,"Oh yeah clearly it's my fault","Oh ja, offensichtlich ist es meine Schuld."
ham,"Dunno leh cant remember mayb lor. So wat time r we meeting tmr?","Ich weiß nicht, kann mich nicht erinnern, vielleicht. Also, um wie viel Uhr treffen wir uns morgen?"
ham,"Best msg: It's hard to be with a person, when u know that one more step foward will make u fall in love.. &amp; One step back can ruin ur friendship.. good night:-) ...","Beste Nachricht: Es ist schwierig, mit einer Person zusammen zu sein, wenn du weißt, dass ein weiterer Schritt dich dazu bringt, dich zu verlieben... und ein Schritt zurück deine Freundschaft ruinieren kann... Gute Nacht :-)"
spam,"URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790126 from land line. Claim 3030. Valid 12hrs only 150ppm","DRINGEND! Ihre Mobilnummer wurde mit einem garantierten Preis von £2000 ausgezeichnet. Rufen Sie die 09061790126 von einer Festnetzleitung aus an. Gutscheincode 3030. Nur 12 Stunden gültig, 150ppm."
ham,"Helloooo... Wake up..! "Sweet" "morning" "welcomes" "You" "Enjoy" "This Day" "with full of joy".. "GUD MRNG".","Halloooo... Wach auf..! "Süßer" "Morgen" "heißt dich willkommen" "Genieße" "diesen Tag" "voller Freude".. "GUTEN MORGEN"."
ham,"Vikky, come around  &lt;TIME&gt; ..","Vikky, komm um &lt;ZEIT&gt; herum.."
ham,"And how you will do that, princess? :)","Und wie wirst du das machen, Prinzessin? :)"
ham,"I have gone into get info bt dont know what to do","Ich habe versucht, Informationen zu erhalten, aber weiß nicht, was ich tun soll."
ham,"Yeah, probably here for a while","Ja, wahrscheinlich hier für eine Weile."
ham,"Sent me ur email id soon","Sende mir deine E-Mail-Adresse bald."
spam,"URGENT! You have won a 1 week FREE membership in our £100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18","DRINGEND! Sie haben eine 1-wöchige KOSTENLOSE Mitgliedschaft in unserem £100.000 Preis-Jackpot gewonnen! Senden Sie das Wort: BEANSPRUCHEN an die Nummer: 81010 AGB www.dbuk.net LCCLTD POSTFACH 4403LDNW1A7RW18"
ham,"I'm still pretty weak today .. Bad day ?","Ich bin heute immer noch ziemlich schwach .. Schlechter Tag?"
ham,"Hey ! Don't forget ... You are MINE ... For ME ... My possession ... MY property ... MMM ... *childish smile* ...","Hey! Vergiss nicht ... Du gehörst mir ... Für mich ... Mein Besitz ... MEIN Eigentum ... MMM ... *kindliches Lächeln* ..."
ham,"An excellent thought by a misundrstud frnd: I knw u hate me bt the day wen u'll knw the truth u'll hate urself:-( Gn:-)","Eine ausgezeichnete Idee von einem missverstandenen Freund: Ich weiß, dass du mich hasst, aber eines Tages, wenn du die Wahrheit erfährst, wirst du dich selbst hassen :-( Gute Nacht :-)"
ham,"Hey! Congrats 2u2. id luv 2 but ive had 2 go home!","Hey! Herzlichen Glückwunsch auch von mir. Ich würde auch gerne, aber ich musste nach Hause gehen!"
ham,"Dear where you. Call me","Liebe, wo bist du? Ruf mich an."
ham,"Xy trying smth now. U eat already? We havent...","Versuche gerade etwas. Hast du schon gegessen? Wir haben noch nicht..."
spam,"Urgent! Please call 09061213237 from landline. £5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE PO Box 177. M227XY. 150ppm. 16+","Dringend! Bitte rufen Sie von einem Festnetztelefon unter der Nummer 09061213237 an. £5000 Bargeld oder ein Luxusurlaub auf den Kanarischen Inseln der Kategorie 4* warten auf Abholung. AGBs unter SAE PO Box 177. M227XY. 150 ppm. Ab 16 Jahren."
ham,"I donno its in your genes or something","Ich weiß nicht, ob es in deinen Genen liegt oder so etwas."
spam,"XMAS iscoming & ur awarded either £500 CD gift vouchers & free entry 2 r £100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription","Weihnachten steht vor der Tür & du hast die Möglichkeit entweder £500 CD Geschenkgutscheine zu gewinnen & kostenfreie Teilnahme an unserer wöchentlichen £100 Verlosung. Sende den Text MUSIK an 87066. Teilnahmebedingungen unter www.Ldew.com1win150ppmx3age16subscription."
ham,"Alex says he's not ok with you not being ok with it","Alex sagt, dass es ihm nicht recht ist, dass es dir nicht recht ist."
ham,"Are u coming to the funeral home","Kommen Sie zur Leichenhalle?"
ham,"My darling sister. How are you doing. When's school resuming. Is there a minimum wait period before you reapply? Do take care","Meine liebe Schwester. Wie geht es dir. Wann beginnt die Schule wieder. Gibt es eine Mindestwartefrist, bevor du dich erneut bewerben kannst? Pass gut auf dich auf."
ham,"I.ll hand her my phone to chat wit u","Ich werde ihr mein Telefon geben, um mit dir zu chatten."
ham,"Well good morning mr . Hows london treatin' ya treacle?","Guten Morgen, Herr. Wie behandelt dich London, Schätzchen?"
ham,"I can't make it tonight","Ich kann es heute Abend nicht schaffen."
ham,"At WHAT TIME should i come tomorrow","Um WELCHE ZEIT sollte ich morgen kommen?"
ham,"About  &lt;#&gt; bucks. The banks fees are fixed. Better to call the bank and find out.","Über &lt;#&gt; Dollar. Die Bankgebühren sind festgelegt. Besser die Bank anrufen und nachfragen."
ham,"I can. But it will tell quite long, cos i haven't finish my film yet...","Ich kann das machen. Aber es wird ziemlich lange dauern, weil ich meinen Film noch nicht fertiggestellt habe..."
ham,"Pls ask macho how much is budget for bb bold 2 is cos i saw a new one for  &lt;#&gt;  dollars.","Bitte frage Macho, wie hoch das Budget für das Blackberry Bold 2 ist, denn ich habe gesehen, dass ein neues für $<#> angeboten wird."
ham,"Hi missed your Call and my mumHas beendropping red wine all over theplace! what is your adress?","Hallo, ich habe deinen Anruf verpasst und meine Mutter hat überall Rotwein verschüttet! Was ist deine Adresse?"
ham,"Ill be at yours in about 3 mins but look out for me","Ich werde in etwa 3 Minuten bei dir sein, aber halte Ausschau nach mir."
ham,"What you did in  leave.","Was du in der Abwesenheit gemacht hast."
ham,"I'm coming back on Thursday. Yay. Is it gonna be ok to get the money. Cheers. Oh yeah and how are you. Everything alright. Hows school. Or do you call it work now","Ich komme am Donnerstag zurück. Juhu. Wird es in Ordnung sein, das Geld zu bekommen? Prost. Oh ja, und wie geht es dir? Alles in Ordnung? Wie läuft es in der Schule? Oder nennt man es jetzt Arbeit?"
